# Targets for the prepared-observer comparison, written once from std::mt19937 seed 20260924.
# Per observer, 15000 targets uniform over the 50 km disc and inside the 1-arcsecond tile N36W112,
# in turn: 0-10 m above ground, 10-500 m above ground, 0-15000 m above mean sea level.
# Observers, 2 m above ground: 0 = 36.5,-111.5; 1 = 36.86361,-111.30861; 2 = 36.55861,-111.81361.
# observer,target_lat,target_lon,height_m,datum (agl or msl)
2,36.435973,-111.502332,5487.21,msl
2,36.709144,-111.931524,5.50,agl
2,36.926448,-111.910426,157.89,agl
2,36.352907,-111.525650,13006.22,msl
2,36.259235,-111.503427,9.55,agl
2,36.523849,-111.954380,130.48,agl
2,36.208943,-111.698910,35.53,msl
2,36.510270,-111.556603,4.61,agl
2,36.790530,-111.499284,65.61,agl
2,36.219161,-111.966778,14575.11,msl
2,36.562518,-111.798254,3.49,agl
2,36.564706,-111.669400,372.50,agl
2,36.503116,-111.962160,3547.97,msl
2,36.496191,-111.389573,8.20,agl
2,36.182936,-111.753353,161.06,agl
2,36.486383,-111.781577,7490.42,msl
2,36.526577,-111.430650,2.14,agl
2,36.461662,-111.279379,373.03,agl
2,36.256790,-111.720274,14394.77,msl
2,36.857558,-111.985420,4.09,agl
2,36.718020,-111.978649,441.95,agl
2,36.775715,-111.935549,5968.41,msl
2,36.680539,-111.359348,9.41,agl
2,36.479094,-111.294421,104.45,agl
2,36.834766,-111.793559,10419.26,msl
2,36.421618,-111.398441,5.50,agl
2,36.457015,-111.575859,149.31,agl
2,36.206841,-111.945819,5921.18,msl
2,36.266333,-111.880778,9.71,agl
2,36.272043,-111.699021,431.71,agl
2,36.217305,-111.814862,394.09,msl
2,36.801238,-111.629404,6.93,agl
2,36.908738,-111.474959,161.43,agl
2,36.263510,-111.767595,2316.43,msl
2,36.713658,-111.734961,6.31,agl
2,36.768424,-111.887198,448.05,agl
2,36.736464,-111.926942,1169.56,msl
2,36.261424,-111.664497,5.25,agl
2,36.739998,-111.699701,300.98,agl
2,36.254710,-111.446863,6155.72,msl
2,36.291997,-111.513730,7.38,agl
2,36.155597,-111.876862,263.48,agl
2,36.967762,-111.590193,9931.67,msl
2,36.925961,-111.667164,2.67,agl
2,36.442749,-111.830257,143.89,agl
2,36.441865,-111.323261,11753.90,msl
2,36.493218,-111.370856,9.60,agl
2,36.131301,-111.726248,86.46,agl
2,36.703448,-111.913534,748.22,msl
2,36.899958,-111.462565,9.55,agl
2,36.609799,-111.868633,453.34,agl
2,36.145695,-111.626281,9834.30,msl
2,36.499612,-111.688586,4.28,agl
2,36.579448,-111.435274,127.01,agl
2,36.540948,-111.918514,10046.04,msl
2,36.521602,-111.823942,7.28,agl
2,36.267009,-111.465357,244.13,agl
2,36.259867,-111.427254,2970.44,msl
2,36.935204,-111.907554,6.67,agl
2,36.511598,-111.977672,116.01,agl
2,36.271247,-111.402380,10015.87,msl
2,36.685677,-111.309717,1.71,agl
2,36.789570,-111.594527,352.06,agl
2,36.189718,-111.850705,3853.49,msl
2,36.272795,-111.476542,1.01,agl
2,36.830373,-111.793381,332.14,agl
2,36.453667,-111.326520,4892.58,msl
2,36.160998,-111.821860,0.22,agl
2,36.279878,-111.768548,326.81,agl
2,36.822691,-111.981141,9637.68,msl
2,36.737734,-111.467722,2.85,agl
2,36.788322,-111.763283,365.16,agl
2,36.916226,-111.510650,13064.56,msl
2,36.137876,-111.980503,6.53,agl
2,36.562018,-111.854802,73.24,agl
2,36.621550,-111.570201,8504.21,msl
2,36.743544,-111.560909,6.72,agl
2,36.778468,-111.871077,355.05,agl
2,36.625652,-111.377765,2411.22,msl
2,36.814342,-111.848028,4.21,agl
2,36.747278,-111.428718,212.22,agl
2,36.293503,-111.770342,8907.31,msl
2,36.754161,-111.839110,3.08,agl
2,36.548837,-111.290381,27.11,agl
2,36.183103,-111.571049,1829.72,msl
2,36.233426,-111.938623,7.86,agl
2,36.884074,-111.693584,27.49,agl
2,36.505756,-111.391549,814.25,msl
2,36.757792,-111.735875,9.69,agl
2,36.544744,-111.896655,176.85,agl
2,36.543163,-111.835241,11063.18,msl
2,36.682074,-111.916008,2.54,agl
2,36.629537,-111.912045,50.65,agl
2,36.543491,-111.444542,8820.08,msl
2,36.176039,-111.968091,4.45,agl
2,36.839837,-111.809313,27.58,agl
2,36.355444,-111.790585,13928.68,msl
2,36.580915,-111.809023,5.91,agl
2,36.739941,-111.908377,395.51,agl
2,36.701207,-111.516034,418.31,msl
2,36.684530,-111.657193,6.11,agl
2,36.507683,-111.685305,447.61,agl
2,36.388494,-111.835350,5434.25,msl
2,36.529919,-111.720880,5.14,agl
2,36.581624,-111.665014,455.54,agl
2,36.757827,-111.664782,14353.40,msl
2,36.597468,-111.313255,1.26,agl
2,36.837081,-111.907171,193.22,agl
2,36.791210,-111.388647,4200.30,msl
2,36.951111,-111.607087,3.83,agl
2,36.372829,-111.342596,350.53,agl
2,36.187319,-111.584853,10445.50,msl
2,36.719805,-111.422341,0.76,agl
2,36.483482,-111.567579,465.27,agl
2,36.171211,-111.690958,2982.41,msl
2,36.195304,-111.718568,5.27,agl
2,36.968279,-111.926414,488.26,agl
2,36.743601,-111.797843,14522.73,msl
2,36.505354,-111.606072,6.11,agl
2,36.791903,-111.436903,267.56,agl
2,36.852100,-111.637801,8591.71,msl
2,36.540635,-111.355856,2.92,agl
2,36.697263,-111.629580,29.65,agl
2,36.429378,-111.753183,13485.53,msl
2,36.308476,-111.353714,0.01,agl
2,36.741198,-111.963551,133.46,agl
2,36.590545,-111.537493,3567.97,msl
2,36.856242,-111.661725,6.14,agl
2,36.651270,-111.448356,232.32,agl
2,36.634168,-111.817544,2604.29,msl
2,36.252114,-111.732677,0.09,agl
2,36.955667,-111.601644,204.66,agl
2,36.761196,-111.592143,2576.36,msl
2,36.774122,-111.952793,5.60,agl
2,36.553269,-111.615015,415.52,agl
2,36.760139,-111.563400,1387.39,msl
2,36.355037,-111.883349,7.97,agl
2,36.312480,-111.451739,14.17,agl
2,36.468722,-111.379827,612.62,msl
2,36.399407,-111.890394,7.05,agl
2,36.743112,-111.871648,124.83,agl
2,36.595678,-111.664206,2323.52,msl
2,36.558908,-111.764909,8.27,agl
2,36.454676,-111.495874,440.52,agl
2,36.580216,-111.279292,2849.02,msl
2,36.388979,-111.748958,0.48,agl
2,36.731610,-111.600643,443.08,agl
2,36.641072,-111.828667,5122.63,msl
2,36.641196,-111.874024,5.05,agl
2,36.805242,-111.424322,392.82,agl
2,36.481641,-111.726379,8084.12,msl
2,36.996964,-111.736978,0.42,agl
2,36.344211,-111.520525,458.49,agl
2,36.807047,-111.585283,5559.64,msl
2,36.407295,-111.919429,6.03,agl
2,36.667071,-111.950416,225.92,agl
2,36.431782,-111.840188,13999.02,msl
2,36.782220,-111.965982,0.80,agl
2,36.187836,-111.813909,298.77,agl
2,36.472247,-111.264784,13718.70,msl
2,36.289114,-111.532342,8.05,agl
2,36.252276,-111.665322,85.45,agl
2,36.515455,-111.984355,5013.86,msl
2,36.497066,-111.923179,7.05,agl
2,36.559504,-111.938432,380.96,agl
2,36.615936,-111.596779,9204.29,msl
2,36.752065,-111.971069,6.35,agl
2,36.610962,-111.983567,91.72,agl
2,36.503263,-111.781393,10145.86,msl
2,36.823677,-111.829746,5.16,agl
2,36.715121,-111.974772,458.28,agl
2,36.918247,-111.681194,13997.95,msl
2,36.523166,-111.612306,8.49,agl
2,36.761600,-111.905606,473.54,agl
2,36.977379,-111.890789,12350.44,msl
2,36.334253,-111.777987,4.30,agl
2,36.407993,-111.457897,145.54,agl
2,36.570904,-111.546003,1458.14,msl
2,36.422492,-111.341906,0.37,agl
2,36.370082,-111.531452,335.26,agl
2,36.377631,-111.770275,12749.23,msl
2,36.608051,-111.851557,5.68,agl
2,36.234930,-111.768802,117.17,agl
2,36.602063,-111.307956,6416.02,msl
2,36.429033,-111.399826,2.45,agl
2,36.359411,-111.942663,318.20,agl
2,36.878720,-111.495111,2701.33,msl
2,36.644291,-111.314721,8.63,agl
2,36.963844,-111.928864,262.13,agl
2,36.642669,-111.472340,13249.69,msl
2,36.861418,-111.627788,7.81,agl
2,36.315731,-111.991639,202.59,agl
2,36.576082,-111.406734,971.93,msl
2,36.749917,-111.490764,9.01,agl
2,36.814725,-111.853207,332.68,agl
2,36.793120,-111.554277,9527.54,msl
2,36.868995,-111.767033,3.05,agl
2,36.408725,-111.896325,30.97,agl
2,36.898777,-111.529571,11942.26,msl
2,36.533304,-111.956463,6.26,agl
2,36.568558,-111.688546,36.53,agl
2,36.727108,-111.887008,3773.59,msl
2,36.884549,-111.844101,9.70,agl
2,36.285690,-111.425861,291.24,agl
2,36.191250,-111.692633,11503.79,msl
2,36.817310,-111.935440,6.83,agl
2,36.461041,-111.634791,408.94,agl
2,36.735244,-111.563162,11542.62,msl
2,36.381587,-111.630836,2.29,agl
2,36.489675,-111.530233,207.05,agl
2,36.766162,-111.656445,14323.31,msl
2,36.700221,-111.576662,5.24,agl
2,36.400874,-111.984847,40.58,agl
2,36.351490,-111.515362,9036.60,msl
2,36.722802,-111.583494,1.99,agl
2,36.879165,-111.727862,25.06,agl
2,36.700117,-111.962381,1020.83,msl
2,36.726655,-111.332397,4.91,agl
2,36.231137,-111.677276,86.42,agl
2,36.607648,-111.725235,7291.21,msl
2,36.489350,-111.850899,8.59,agl
2,36.290501,-111.944168,27.39,agl
2,36.861721,-111.986162,12477.08,msl
2,36.788358,-111.595260,2.45,agl
2,36.273887,-111.565568,273.59,agl
2,36.634040,-111.287798,1761.93,msl
2,36.841619,-111.643015,2.18,agl
2,36.688526,-111.380459,302.07,agl
2,36.642021,-111.515193,6307.42,msl
2,36.770437,-111.347612,8.90,agl
2,36.435413,-111.329335,134.38,agl
2,36.754857,-111.979148,7011.87,msl
2,36.831232,-111.779342,6.27,agl
2,36.163933,-111.917764,185.79,agl
2,36.793999,-111.971804,11639.98,msl
2,36.581450,-111.780416,4.02,agl
2,36.135391,-111.714119,37.18,agl
2,36.836607,-111.858872,4819.21,msl
2,36.512601,-111.324178,1.79,agl
2,36.346297,-111.733958,439.32,agl
2,36.893202,-111.723462,2801.28,msl
2,36.940737,-111.569305,6.93,agl
2,36.478679,-111.580431,413.69,agl
2,36.818624,-111.919017,5214.81,msl
2,36.429621,-111.873372,0.78,agl
2,36.544780,-111.692253,287.24,agl
2,36.635416,-111.995501,9607.69,msl
2,36.869338,-111.509456,0.79,agl
2,36.600197,-111.486504,210.18,agl
2,36.482015,-111.313528,13452.29,msl
2,36.599081,-111.600204,7.79,agl
2,36.194525,-111.789619,36.17,agl
2,36.383495,-111.900509,14561.13,msl
2,36.261347,-111.711597,6.03,agl
2,36.311893,-111.879097,416.37,agl
2,36.821180,-111.581721,7421.77,msl
2,36.426722,-111.680712,0.79,agl
2,36.110681,-111.818608,468.78,agl
2,36.338909,-111.771976,237.85,msl
2,36.339137,-111.971687,4.74,agl
2,36.749199,-111.782381,201.04,agl
2,36.171114,-111.770742,14147.98,msl
2,36.820875,-111.894102,5.58,agl
2,36.190289,-111.714997,489.41,agl
2,36.772734,-111.971366,5144.21,msl
2,36.640167,-111.883302,7.96,agl
2,36.642875,-111.561533,393.91,agl
2,36.588455,-111.437846,14150.84,msl
2,36.289784,-111.388077,0.57,agl
2,36.760175,-111.779166,23.10,agl
2,36.694955,-111.497197,10644.41,msl
2,36.632419,-111.820305,5.61,agl
2,36.268279,-111.745795,428.93,agl
2,36.391120,-111.908741,7434.73,msl
2,36.155316,-111.721280,6.43,agl
2,36.409612,-111.881476,430.19,agl
2,36.763398,-111.314902,244.69,msl
2,36.500080,-111.750550,0.72,agl
2,36.322470,-111.370841,263.81,agl
2,36.817090,-111.940331,5488.48,msl
2,36.554334,-111.507745,9.73,agl
2,36.616010,-111.888810,26.13,agl
2,36.852103,-111.391322,1007.80,msl
2,36.165449,-111.779295,7.31,agl
2,36.716858,-111.802783,237.58,agl
2,36.785552,-111.838201,9175.55,msl
2,36.329233,-111.852737,3.82,agl
2,36.314775,-111.605246,275.46,agl
2,36.271212,-111.655747,11217.74,msl
2,36.758293,-111.921186,2.79,agl
2,36.653202,-111.790451,79.43,agl
2,36.146517,-111.897479,2474.16,msl
2,36.660758,-111.634439,5.47,agl
2,36.951271,-111.627795,21.50,agl
2,36.183059,-111.927612,2907.77,msl
2,36.713325,-111.853148,4.51,agl
2,36.602066,-111.576741,79.07,agl
2,36.376387,-111.449886,4681.96,msl
2,36.783875,-111.777566,4.68,agl
2,36.315013,-111.600927,406.70,agl
2,36.524579,-111.498451,7492.26,msl
2,36.528528,-111.741991,0.38,agl
2,36.715801,-111.483431,187.15,agl
2,36.834078,-111.593370,10076.51,msl
2,36.895541,-111.744765,9.90,agl
2,36.773081,-111.831121,124.12,agl
2,36.406920,-111.908763,11804.42,msl
2,36.756033,-111.389156,8.47,agl
2,36.624658,-111.476952,303.94,agl
2,36.484275,-111.530963,3183.45,msl
2,36.296246,-111.643553,2.82,agl
2,36.218687,-111.763576,166.00,agl
2,36.489990,-111.491763,14658.51,msl
2,36.345701,-111.392632,1.68,agl
2,36.616333,-111.383227,394.43,agl
2,36.415681,-111.476070,7117.34,msl
2,36.681797,-111.729225,1.12,agl
2,36.316179,-111.445703,43.13,agl
2,36.939576,-111.773479,7667.45,msl
2,36.916195,-111.626881,9.65,agl
2,36.702462,-111.839640,370.17,agl
2,36.621929,-111.373242,11460.03,msl
2,36.314492,-111.458649,2.85,agl
2,36.500892,-111.976110,97.69,agl
2,36.820091,-111.464293,7771.08,msl
2,36.489595,-111.981840,8.45,agl
2,36.297351,-111.497469,326.58,agl
2,36.788748,-111.486138,3182.33,msl
2,36.918722,-111.828588,6.74,agl
2,36.187401,-111.852475,173.92,agl
2,36.551152,-111.431951,1516.89,msl
2,36.618594,-111.310340,4.15,agl
2,36.174285,-111.905648,54.53,agl
2,36.980893,-111.832200,2252.44,msl
2,36.201164,-111.488109,4.62,agl
2,36.575348,-111.432497,460.07,agl
2,36.801243,-111.552591,5938.67,msl
2,36.231256,-111.702577,6.38,agl
2,36.297958,-111.857672,225.68,agl
2,36.435424,-111.349750,10119.49,msl
2,36.894496,-111.608133,3.75,agl
2,36.490609,-111.421626,300.86,agl
2,36.591128,-111.716000,10246.97,msl
2,36.657415,-111.452683,0.42,agl
2,36.127212,-111.905612,13.07,agl
2,36.461533,-111.995307,10522.52,msl
2,36.538742,-111.405343,5.17,agl
2,36.552621,-111.545187,479.61,agl
2,36.194135,-111.713048,11962.75,msl
2,36.803406,-111.812669,6.04,agl
2,36.708339,-111.527190,309.71,agl
2,36.902905,-111.727748,568.40,msl
2,36.537403,-111.981912,4.66,agl
2,36.355352,-111.671736,202.52,agl
2,36.900048,-111.762300,43.85,msl
2,36.409900,-111.533192,7.89,agl
2,36.354714,-111.324117,102.94,agl
2,36.222847,-111.863409,11043.56,msl
2,36.616314,-111.386912,3.63,agl
2,36.872672,-111.832887,400.93,agl
2,36.460548,-111.598159,4616.30,msl
2,36.878983,-111.500764,8.69,agl
2,36.601196,-111.784277,426.00,agl
2,36.883184,-111.941709,6593.84,msl
2,36.556880,-111.798981,0.75,agl
2,36.891020,-111.893902,272.60,agl
2,36.447788,-111.340728,10082.99,msl
2,36.697498,-111.444284,5.32,agl
2,36.545580,-111.485876,401.87,agl
2,36.637728,-111.664070,6351.72,msl
2,36.196680,-111.945289,8.75,agl
2,36.946358,-111.737984,289.25,agl
2,36.548158,-111.261511,11149.41,msl
2,36.937291,-111.516748,7.17,agl
2,36.417727,-111.490283,316.81,agl
2,36.415986,-111.674270,1115.48,msl
2,36.225556,-111.818279,6.62,agl
2,36.586649,-111.751745,287.44,agl
2,36.522049,-111.517677,11999.02,msl
2,36.143173,-111.731691,3.77,agl
2,36.270328,-111.888462,47.20,agl
2,36.542003,-111.256887,11624.07,msl
2,36.690617,-111.766449,7.76,agl
2,36.313760,-111.955486,195.75,agl
2,36.420670,-111.929311,5801.74,msl
2,36.297354,-111.897119,6.53,agl
2,36.590770,-111.532032,486.56,agl
2,36.639312,-111.544748,12367.04,msl
2,36.539136,-111.776467,4.15,agl
2,36.729348,-111.379402,225.49,agl
2,36.245698,-111.605992,11305.01,msl
2,36.333985,-111.934793,2.73,agl
2,36.928553,-111.590438,289.52,agl
2,36.360166,-111.639191,6227.47,msl
2,36.577171,-111.703900,9.17,agl
2,36.307588,-111.745176,286.23,agl
2,36.830319,-111.683182,6645.63,msl
2,36.967999,-111.879326,7.61,agl
2,36.396490,-111.841296,479.61,agl
2,36.494940,-111.534470,11915.06,msl
2,36.220382,-111.505287,6.96,agl
2,36.795800,-111.596287,189.58,agl
2,36.851153,-111.684678,5393.63,msl
2,36.857467,-111.782747,3.00,agl
2,36.294380,-111.945333,92.12,agl
2,36.818520,-111.759257,6976.25,msl
2,36.340470,-111.972614,7.19,agl
2,36.843880,-111.503330,16.73,agl
2,36.798765,-111.370671,5440.68,msl
2,36.512414,-111.419341,8.47,agl
2,36.640972,-111.630169,390.71,agl
2,36.242983,-111.974203,11016.34,msl
2,36.434066,-111.992117,7.32,agl
2,36.892751,-111.853663,259.52,agl
2,36.836907,-111.652179,4085.41,msl
2,36.113772,-111.857162,1.97,agl
2,36.843187,-111.436492,148.02,agl
2,36.404614,-111.356297,238.52,msl
2,36.306066,-111.877129,3.49,agl
2,36.288162,-111.479957,272.42,agl
2,36.213802,-111.715060,12024.14,msl
2,36.741206,-111.774095,4.55,agl
2,36.283086,-111.959524,269.69,agl
2,36.666695,-111.374470,13234.51,msl
2,36.351095,-111.535021,7.16,agl
2,36.717275,-111.706783,59.74,agl
2,36.757776,-111.573198,3599.45,msl
2,36.365064,-111.726849,5.21,agl
2,36.317708,-111.798485,356.32,agl
2,36.789993,-111.471135,334.68,msl
2,36.157359,-111.795248,0.94,agl
2,36.407907,-111.371650,482.41,agl
2,36.742233,-111.880480,3598.43,msl
2,36.466028,-111.794279,6.25,agl
2,36.512295,-111.934338,357.47,agl
2,36.515446,-111.988913,10316.51,msl
2,36.658756,-111.583841,2.92,agl
2,36.683833,-111.613760,319.23,agl
2,36.825261,-111.717889,13910.58,msl
2,36.339209,-111.552029,5.35,agl
2,36.421927,-111.555414,23.76,agl
2,36.571990,-111.939240,767.27,msl
2,36.146761,-111.917111,6.48,agl
2,36.670588,-111.371895,343.84,agl
2,36.652301,-111.886291,5757.93,msl
2,36.709588,-111.315828,1.26,agl
2,36.599841,-111.765350,300.09,agl
2,36.531171,-111.571770,4531.99,msl
2,36.492873,-111.261077,4.32,agl
2,36.706947,-111.557785,96.28,agl
2,36.590449,-111.385545,8571.91,msl
2,36.535162,-111.512166,5.07,agl
2,36.396767,-111.466864,415.13,agl
2,36.747706,-111.332492,7309.18,msl
2,36.695181,-111.694467,9.74,agl
2,36.513315,-111.624777,434.49,agl
2,36.714897,-111.429499,9280.07,msl
2,36.179503,-111.893168,6.00,agl
2,36.477121,-111.763906,481.40,agl
2,36.322739,-111.671829,9367.60,msl
2,36.125005,-111.697977,5.81,agl
2,36.777167,-111.731742,252.52,agl
2,36.635296,-111.318943,4212.47,msl
2,36.597654,-111.563415,8.86,agl
2,36.901314,-111.564158,289.17,agl
2,36.159927,-111.889967,4569.42,msl
2,36.477227,-111.716930,7.27,agl
2,36.792155,-111.558377,490.63,agl
2,36.605038,-111.418671,2778.33,msl
2,36.291206,-111.899431,7.51,agl
2,36.181578,-111.897484,451.64,agl
2,36.543945,-111.778483,4401.34,msl
2,36.350406,-111.320459,2.54,agl
2,36.311879,-111.828763,239.39,agl
2,36.609203,-111.557661,14858.58,msl
2,36.896031,-111.607558,7.66,agl
2,36.412150,-111.846681,229.31,agl
2,36.171038,-111.915047,2212.35,msl
2,36.478119,-111.348121,8.39,agl
2,36.940832,-111.653840,414.96,agl
2,36.407124,-111.883986,7433.01,msl
2,36.851234,-111.672562,3.36,agl
2,36.191179,-111.558762,414.64,agl
2,36.811598,-111.730923,3907.25,msl
2,36.239249,-111.552442,2.63,agl
2,36.933609,-111.961884,38.78,agl
2,36.875885,-111.532648,8373.85,msl
2,36.422575,-111.828587,3.93,agl
2,36.746560,-111.376522,411.80,agl
2,36.786132,-111.625504,10824.80,msl
2,36.361270,-111.719588,6.55,agl
2,36.294617,-111.625581,239.70,agl
2,36.400081,-111.692124,5751.10,msl
2,36.343441,-111.995912,9.36,agl
2,36.492593,-111.405172,14.87,agl
2,36.604631,-111.272710,3154.45,msl
2,36.273345,-111.475155,8.09,agl
2,36.928498,-111.668908,340.25,agl
2,36.743531,-111.903208,13784.84,msl
2,36.837872,-111.743366,6.40,agl
2,36.520154,-111.693552,264.90,agl
2,36.942388,-111.521567,9240.80,msl
2,36.379273,-111.423543,6.85,agl
2,36.339578,-111.691790,376.99,agl
2,36.890355,-111.803541,13556.35,msl
2,36.987186,-111.764459,4.80,agl
2,36.263483,-111.923676,97.78,agl
2,36.545492,-111.637902,9977.75,msl
2,36.966618,-111.727050,0.68,agl
2,36.750568,-111.702321,32.43,agl
2,36.970764,-111.937503,3665.84,msl
2,36.844215,-111.464243,3.90,agl
2,36.757344,-111.907381,412.79,agl
2,36.601149,-111.757426,8.67,msl
2,36.893261,-111.719150,2.20,agl
2,36.785822,-111.458051,87.57,agl
2,36.160793,-111.980575,807.50,msl
2,36.953059,-111.991309,9.54,agl
2,36.896108,-111.637170,456.30,agl
2,36.333156,-111.350546,9320.75,msl
2,36.614964,-111.973133,5.93,agl
2,36.866556,-111.511657,288.53,agl
2,36.137903,-111.705448,11737.03,msl
2,36.620222,-111.750941,5.16,agl
2,36.871727,-111.958823,373.04,agl
2,36.367106,-111.739343,13867.89,msl
2,36.582083,-111.872266,8.70,agl
2,36.761999,-111.571410,479.58,agl
2,36.278510,-111.894922,3052.83,msl
2,36.694868,-111.617797,1.13,agl
2,36.604212,-111.542176,140.11,agl
2,36.203060,-111.706941,12756.90,msl
2,36.639680,-111.294602,6.49,agl
2,36.627631,-111.368277,297.97,agl
2,36.296360,-111.715626,13746.71,msl
2,36.809593,-111.539300,5.51,agl
2,36.570070,-111.927381,207.13,agl
2,36.738092,-111.961331,9230.04,msl
2,36.746763,-111.666428,4.88,agl
2,36.759179,-111.990106,490.76,agl
2,36.673705,-111.397995,11061.89,msl
2,36.787897,-111.918422,4.08,agl
2,36.897138,-111.508779,21.96,agl
2,36.684514,-111.558558,8703.60,msl
2,36.324356,-111.879187,0.66,agl
2,36.960852,-111.940925,353.44,agl
2,36.663353,-111.626983,320.02,msl
2,36.826222,-111.429172,8.86,agl
2,36.338410,-111.682809,391.53,agl
2,36.811790,-111.478312,7645.75,msl
2,36.606022,-111.796355,2.51,agl
2,36.674983,-111.634526,227.66,agl
2,36.330433,-111.561732,6355.24,msl
2,36.322061,-111.398871,5.70,agl
2,36.943442,-111.965158,210.18,agl
2,36.308012,-111.829627,1576.78,msl
2,36.694777,-111.622246,8.55,agl
2,36.661900,-111.764283,245.52,agl
2,36.275409,-111.941584,9987.96,msl
2,36.413624,-111.308019,0.37,agl
2,36.646038,-111.626851,488.63,agl
2,36.384036,-111.861358,10098.50,msl
2,36.790950,-111.838232,2.91,agl
2,36.391028,-111.569204,113.52,agl
2,36.182596,-111.821139,5178.07,msl
2,36.598927,-111.921594,9.42,agl
2,36.570866,-111.621386,149.41,agl
2,36.385486,-111.535730,8561.77,msl
2,36.755743,-111.528898,1.87,agl
2,36.567940,-111.630131,198.07,agl
2,36.138555,-111.769313,6844.22,msl
2,36.235673,-111.784428,1.19,agl
2,36.808514,-111.863366,22.58,agl
2,36.620656,-111.709576,12854.09,msl
2,36.887369,-111.922027,7.77,agl
2,36.452376,-111.751635,228.52,agl
2,36.795558,-111.976749,497.70,msl
2,36.371196,-111.673222,5.26,agl
2,36.524912,-111.670069,440.77,agl
2,36.811774,-111.987600,874.40,msl
2,36.292542,-111.374154,4.80,agl
2,36.428372,-111.753581,344.15,agl
2,36.644618,-111.265203,8615.20,msl
2,36.320991,-111.435861,7.53,agl
2,36.838030,-111.821708,391.72,agl
2,36.428416,-111.426309,10218.37,msl
2,36.298017,-111.373452,9.13,agl
2,36.521471,-111.434700,286.30,agl
2,36.260381,-111.938475,14193.80,msl
2,36.498671,-111.728953,2.27,agl
2,36.331238,-111.820078,90.52,agl
2,36.925051,-111.781858,4039.24,msl
2,36.303408,-111.730601,1.64,agl
2,36.208380,-111.757129,485.87,agl
2,36.770453,-111.720779,13889.35,msl
2,36.518078,-111.740860,3.28,agl
2,36.734989,-111.691769,112.21,agl
2,36.883020,-111.894898,7739.68,msl
2,36.357315,-111.903605,5.58,agl
2,36.699300,-111.457080,391.79,agl
2,36.354082,-111.571648,8300.40,msl
2,36.851951,-111.983720,3.34,agl
2,36.322657,-111.688407,488.76,agl
2,36.286515,-111.765494,2209.62,msl
2,36.470113,-111.614467,6.48,agl
2,36.618191,-111.687882,28.65,agl
2,36.812183,-111.653051,13794.64,msl
2,36.532804,-111.823403,4.41,agl
2,36.292971,-111.714760,489.52,agl
2,36.848535,-111.819731,6334.63,msl
2,36.896025,-111.444385,8.52,agl
2,36.881463,-111.925123,458.91,agl
2,36.640136,-111.989934,3832.05,msl
2,36.976578,-111.731219,5.27,agl
2,36.794306,-111.961170,179.97,agl
2,36.823194,-111.816766,1416.26,msl
2,36.544986,-111.876390,5.70,agl
2,36.823562,-111.743480,467.13,agl
2,36.924718,-111.913612,1257.72,msl
2,36.834614,-111.501410,9.66,agl
2,36.717803,-111.667119,469.87,agl
2,36.639964,-111.283807,6248.25,msl
2,36.791399,-111.873959,1.61,agl
2,36.354767,-111.891118,383.33,agl
2,36.333874,-111.420419,6942.22,msl
2,36.548887,-111.994463,5.32,agl
2,36.451601,-111.952484,216.45,agl
2,36.603076,-111.902256,3327.71,msl
2,36.559324,-111.832829,8.39,agl
2,36.585947,-111.730111,488.46,agl
2,36.978829,-111.674139,13120.78,msl
2,36.338945,-111.489164,9.67,agl
2,36.738211,-111.888170,441.05,agl
2,36.613278,-111.789952,13783.21,msl
2,36.381444,-111.828038,0.07,agl
2,36.168550,-111.545844,408.48,agl
2,36.914845,-111.715786,13960.37,msl
2,36.323534,-111.902413,5.08,agl
2,36.780495,-111.356906,10.53,agl
2,36.669013,-111.303782,4763.36,msl
2,36.298132,-111.683430,6.18,agl
2,36.903242,-111.636260,45.62,agl
2,36.576463,-111.768483,1203.66,msl
2,36.780430,-111.477570,4.98,agl
2,36.519967,-111.352376,402.16,agl
2,36.834611,-111.971460,14120.35,msl
2,36.581493,-111.757236,9.38,agl
2,36.267865,-111.699823,473.82,agl
2,36.158214,-111.605603,8660.57,msl
2,36.881279,-111.712599,5.92,agl
2,36.358734,-111.771431,161.61,agl
2,36.554484,-111.433548,8223.43,msl
2,36.821784,-111.761293,5.22,agl
2,36.830273,-111.902534,421.06,agl
2,36.456988,-111.707401,10451.98,msl
2,36.343401,-111.677392,9.68,agl
2,36.327127,-111.858455,403.72,agl
2,36.196859,-111.760568,6280.92,msl
2,36.845913,-111.529389,9.72,agl
2,36.699320,-111.352149,99.54,agl
2,36.247815,-111.476525,4061.58,msl
2,36.159361,-111.766014,6.07,agl
2,36.143069,-111.727721,462.88,agl
2,36.328694,-111.877245,793.49,msl
2,36.502523,-111.556558,4.29,agl
2,36.759843,-111.715105,481.90,agl
2,36.879201,-111.717702,12571.27,msl
2,36.871411,-111.579656,1.78,agl
2,36.525663,-111.829357,113.63,agl
2,36.549309,-111.628171,10634.68,msl
2,36.512777,-111.537893,6.50,agl
2,36.334272,-111.774919,63.12,agl
2,36.355891,-111.719575,11259.42,msl
2,36.270460,-111.744501,5.33,agl
2,36.730502,-111.875974,244.65,agl
2,36.567758,-111.633727,8183.29,msl
2,36.559074,-111.276997,6.61,agl
2,36.198709,-111.978171,190.72,agl
2,36.403659,-111.682829,797.32,msl
